n_sources,ks,coherence_length_over_spacing,raw_coherence_availability,radiating_phase_steerability,radiating_covariance_gain,phase_ablation_rmse_db,dominant_mechanism
7,10.0,21.54434690031882,0.9085269029829269,1.0087218737060046,0.7361329849536096,16.063977262955326,phase_interference
7,10.0,31.622776601683793,0.914233111584836,1.0102776627038303,0.7331421417876618,16.844980541457225,phase_interference
7,10.0,46.41588833612777,0.9180184637076214,1.0112223696702956,0.7310623760587163,17.53107647753769,phase_interference
7,10.0,68.12920690579608,0.9205484749760577,1.0118137941411787,0.7296246225965097,18.133685732976915,phase_interference
7,10.0,100.0,0.922249002226468,1.0121929392242697,0.7286349977955285,18.662031795103765,phase_interference
7,14.67799267622069,0.01,4.870722786029202e-44,4.2675467474106005e-44,1.0,0.0,incoherent_mixer
7,14.67799267622069,0.014677992676220698,3.379893277835657e-30,2.961337197385726e-30,1.0,0.0,incoherent_mixer
7,14.67799267622069,0.021544346900318832,9.096564976156616e-21,7.970073022417665e-21,1.0,0.0,incoherent_mixer
7,14.67799267622069,0.03162277660168379,2.417932776681587e-14,2.1185030661531776e-14,1.0000000000000016,1.566947875644755e-13,incoherent_mixer
7,14.67799267622069,0.046415888336127774,5.760373290509177e-10,5.047025540355903e-10,1.0000000000369533,3.7783185927453785e-09,incoherent_mixer
7,14.67799267622069,0.06812920690579612,5.526757106138364e-07,4.842339945094118e-07,1.0000000354544842,3.625088077100956e-06,incoherent_mixer
7,14.67799267622069,0.1,5.944246128382294e-05,5.208156520179845e-05,1.0000038128535198,0.0003898987955198771,incoherent_mixer
7,14.67799267622069,0.1467799267622069,0.0014395525070505517,0.0012614499238479573,1.0000921017922508,0.009445940410482159,incoherent_mixer
7,14.67799267622069,0.21544346900318834,0.01262430272491787,0.011074266702472442,1.0007910155929283,0.08309269069324032,incoherent_mixer
7,14.67799267622069,0.31622776601683794,0.0553782666433955,0.048808326514130425,1.003197941477303,0.3690997650394069,incoherent_mixer
7,14.67799267622069,0.46415888336127775,0.15094677357609015,0.1348638163066621,1.0071656565833387,1.039507181601267,mixed
7,14.67799267622069,0.6812920690579611,0.2948763522894174,0.27049866796076033,1.0098464386068444,2.1624732607632726,mixed
7,14.67799267622069,1.0,0.455167734961103,0.4316590739644499,1.0086103891721403,3.667499299214718,phase_interference
7,14.67799267622069,1.467799267622069,0.5977816110856276,0.5832448575649233,1.0037887181347138,5.397365358024058,phase_interference
7,14.67799267622069,2.154434690031882,0.7068798480259889,0.7022265822236604,0.9973839477351226,7.175160227487209,phase_interference
7,14.67799267622069,3.1622776601683795,0.7829739575338415,0.7851120734706988,0.991091163142653,8.856194240770906,phase_interference
7,14.67799267622069,4.6415888336127775,0.8332992662778405,0.8391066502448182,0.9857524331776185,10.35422662104902,phase_interference
7,14.67799267622069,6.812920690579608,0.8657267852616342,0.873250597897492,0.9815853948034098,11.641429424543224,phase_interference
7,14.67799267622069,10.0,0.8864854089197354,0.8947316099088969,0.9784933250632414,12.73070420160486,phase_interference
7,14.67799267622069,14.67799267622069,0.8998433876228871,0.9083601784481089,0.9762698169208248,13.652602571621014,phase_interference
7,14.67799267622069,21.54434690031882,0.9085269029829269,0.917124601585407,0.9747019029245936,14.438461670934167,phase_interference
7,14.67799267622069,31.622776601683793,0.914233111584836,0.9228387144439597,0.9736097629064897,15.113396842462949,phase_interference
7,14.67799267622069,46.41588833612777,0.9180184637076214,0.9266080154366984,0.9728548920183442,15.695729745653823,phase_interference
7,14.67799267622069,68.12920690579608,0.9205484749760577,0.9291173436697577,0.9723357069056269,16.198649368704917,phase_interference
7,14.67799267622069,100.0,0.922249002226468,0.9307993302092649,0.9719797592160663,16.631948426962218,phase_interference
7,21.54434690031882,0.01,4.870722786029202e-44,4.831468698214739e-44,1.0,0.0,incoherent_mixer
7,21.54434690031882,0.014677992676220698,3.379893277835657e-30,3.352654070563951e-30,1.0,0.0,incoherent_mixer
7,21.54434690031882,0.021544346900318832,9.096564976156616e-21,9.023254016763028e-21,1.0,0.0,incoherent_mixer
7,21.54434690031882,0.03162277660168379,2.417932776681587e-14,2.3984461933314676e-14,0.9999999999999981,1.7275767518793886e-13,incoherent_mixer
7,21.54434690031882,0.046415888336127774,5.760373290509177e-10,5.713949339353904e-10,0.9999999999541271,4.164738980741866e-09,incoherent_mixer
7,21.54434690031882,0.06812920690579612,5.526757106138364e-07,5.482216343038729e-07,0.9999999559873233,3.995836733284101e-06,incoherent_mixer
7,21.54434690031882,0.1,5.944246128382294e-05,5.896390161629603e-05,0.9999952662333457,0.00042977322297476625,incoherent_mixer
7,21.54434690031882,0.1467799267622069,0.0014395525070505517,0.0014282432015092267,0.9998853431903952,0.010411002255642928,incoherent_mixer
7,21.54434690031882,0.21544346900318834,0.01262430272491787,0.012545009333499963,0.9989933459507843,0.09151361291435722,incoherent_mixer
7,21.54434690031882,0.31622776601683794,0.0553782666433955,0.055360773666533636,0.9955652110440508,0.4053563638932146,mixed
7,21.54434690031882,0.46415888336127775,0.15094677357609015,0.1528332927874483,0.9877975350456747,1.13454746220641,mixed
7,21.54434690031882,0.6812920690579611,0.2948763522894174,0.3035523318553293,0.9757806261749187,2.3386546310461154,mixed
7,21.54434690031882,1.0,0.455167734961103,0.474612368866123,0.9617217958906418,3.9261974324883266,phase_interference
7,21.54434690031882,1.467799267622069,0.5977816110856276,0.6260395174974411,0.9481916134704932,5.724814336459506,phase_interference
7,21.54434690031882,2.154434690031882,0.7068798480259889,0.7385056019786148,0.9366814646621713,7.554421354247593,phase_interference
7,21.54434690031882,3.1622776601683795,0.7829739575338415,0.8138348208290387,0.9275384518810694,9.275297864755691,phase_interference
7,21.54434690031882,4.6415888336127775,0.8332992662778405,0.8617699761827674,0.9205265648286381,10.809224889534791,phase_interference
7,21.54434690031882,6.812920690579608,0.8657267852616342,0.8917075880585119,0.9152608877121626,12.135544832633325,phase_interference
7,21.54434690031882,10.0,0.8864854089197354,0.9104258279067984,0.9113751801555559,13.271511827149862,phase_interference
7,21.54434690031882,14.67799267622069,0.8998433876228871,0.9222652999960729,0.908555169188212,14.249242835422953,phase_interference
7,21.54434690031882,21.54434690031882,0.9085269029829269,0.9298674016233555,0.9065392951289272,15.099866961432955,phase_interference
7,21.54434690031882,31.622776601683793,0.914233111584836,0.9348196645708772,0.9051164027737351,15.847480224890692,phase_interference
7,21.54434690031882,46.41588833612777,0.9180184637076214,0.9380849242617112,0.9041220063527281,16.50917416980918,phase_interference
7,21.54434690031882,68.12920690579608,0.9205484749760577,0.9402581191297031,0.9034322318424745,17.097093789269472,phase_interference
7,21.54434690031882,100.0,0.922249002226468,0.941714561423171,0.9029563488250637,17.620493890874215,phase_interference
7,31.622776601683793,0.01,4.870722786029202e-44,5.31008606628023e-44,1.0,0.0,incoherent_mixer
7,31.622776601683793,0.014677992676220698,3.379893277835657e-30,3.6847763645323034e-30,1.0,0.0,incoherent_mixer
7,31.622776601683793,0.021544346900318832,9.096564976156616e-21,9.917120118076127e-21,1.0,0.0,incoherent_mixer
7,31.622776601683793,0.03162277660168379,2.417932776681587e-14,2.6360422694321126e-14,1.0000000000000038,1.5504871689312238e-13,incoherent_mixer
7,31.622776601683793,0.046415888336127774,5.760373290509177e-10,6.279987444996371e-10,1.0000000000929437,3.738233916648913e-09,incoherent_mixer
7,31.622776601683793,0.06812920690579612,5.526757106138364e-07,6.025297513203615e-07,1.0000000891741143,3.5866289432005733e-06,incoherent_mixer
7,31.622776601683793,0.1,5.944246128382294e-05,6.480398762890318e-05,1.0000095913148614,0.00038576090669603186,incoherent_mixer
7,31.622776601683793,0.1467799267622069,0.0014395525070505517,0.00156912684105097,1.000232440840506,0.009344904114780372,incoherent_mixer
7,31.622776601683793,0.21544346900318834,0.01262430272491787,0.01374131774341508,1.0020501084430964,0.08214793771195164,incoherent_mixer
7,31.622776601683793,0.31622776601683794,0.0553782666433955,0.05994149985113599,1.0092005920592146,0.36397279949769334,mixed
7,31.622776601683793,0.46415888336127775,0.15094677357609015,0.16116081774954225,1.0265444652925308,1.0195037811043943,mixed
7,31.622776601683793,0.6812920690579611,0.2948763522894174,0.3076859031226884,1.0575018230005395,2.104757408753604,mixed
7,31.622776601683793,1.0,0.455167734961103,0.46209036933297487,1.1029303746476946,3.5417188585175965,phase_interference
7,31.622776601683793,1.467799267622069,0.5977816110856276,0.5920270560481894,1.160905479047137,5.178214894964553,phase_interference
7,31.622776601683793,2.154434690031882,0.7068798480259889,0.6874450922905364,1.2266727915969988,6.850434968559815,phase_interference
7,31.622776601683793,3.1622776601683795,0.7829739575338415,0.7527703321913838,1.2936463161783247,8.426357290806195,phase_interference
7,31.622776601683793,4.6415888336127775,0.8332992662778405,0.7961237430229852,1.3555833050809103,9.828361411350771,phase_interference
7,31.622776601683793,6.812920690579608,0.8657267852616342,0.8245964940746393,1.4084324291786363,11.033445863946952,phase_interference
7,31.622776601683793,10.0,0.8864854089197354,0.8432999909338064,1.450764141138351,12.056194338549119,phase_interference
7,31.622776601683793,14.67799267622069,0.8998433876228871,0.8556484862934156,1.4831005500215997,12.926055787716129,phase_interference
7,31.622776601683793,21.54434690031882,0.9085269029829269,0.8638543353345499,1.5069644739597998,13.67126119784591,phase_interference
7,31.622776601683793,31.622776601683793,0.914233111584836,0.8693408903806914,1.5241488933655134,14.312980535049068,phase_interference
7,31.622776601683793,46.41588833612777,0.9180184637076214,0.8730280150036474,1.5363121884578281,14.865858477066256,phase_interference
7,31.622776601683793,68.12920690579608,0.9205484749760577,0.8755156270971721,1.5448191015119943,15.34052172913353,phase_interference
7,31.622776601683793,100.0,0.922249002226468,0.8771988378289932,1.5507198247760645,15.74580459486721,phase_interference
7,46.41588833612777,0.01,4.870722786029202e-44,4.677366961088879e-44,1.0,0.0,incoherent_mixer
7,46.41588833612777,0.014677992676220698,3.379893277835657e-30,3.245719751306765e-30,1.0,0.0,incoherent_mixer
7,46.41588833612777,0.021544346900318832,9.096564976156616e-21,8.735453514397176e-21,1.0,0.0,incoherent_mixer
7,46.41588833612777,0.03162277660168379,2.417932776681587e-14,2.321946737807338e-14,0.9999999999999998,1.6643118199495708e-13,incoherent_mixer
7,46.41588833612777,0.046415888336127774,5.760373290509177e-10,5.531700508877015e-10,0.9999999999902788,4.014154062461406e-09,incoherent_mixer
7,46.41588833612777,0.06812920690579612,5.526757106138364e-07,5.307358602815863e-07,0.9999999906730509,3.8513591622885e-06,incoherent_mixer
7,46.41588833612777,0.1,5.944246128382294e-05,5.708307059492941e-05,0.9999989967102662,0.0004142343950957631,incoherent_mixer
7,46.41588833612777,0.1467799267622069,0.0014395525070505517,0.0013825995464341544,0.9999756237099992,0.010034863462635811,incoherent_mixer
7,46.41588833612777,0.21544346900318834,0.01262430272491787,0.012138126814244143,0.9997806652089175,0.08822723920362399,incoherent_mixer
7,46.41588833612777,0.31622776601683794,0.0553782666433955,0.05347302096690083,0.9989481288766113,0.3911343137600055,mixed
7,46.41588833612777,0.46415888336127775,0.15094677357609015,0.14718517907127826,0.9966325957699598,1.0968065049324676,mixed
7,46.41588833612777,0.6812920690579611,0.2948763522894174,0.2917093184149704,0.9921105881104557,2.2672015017679468,mixed
7,46.41588833612777,1.0,0.455167734961103,0.4566013805515103,0.9857290762302042,3.818219302104892,phase_interference
7,46.41588833612777,1.467799267622069,0.5977816110856276,0.604971613777343,0.9787853408315499,5.583009768295693,phase_interference
7,46.41588833612777,2.154434690031882,0.7068798480259889,0.7177802663852897,0.972508974942208,7.380739161178086,phase_interference
7,46.41588833612777,3.1622776601683795,0.7829739575338415,0.795069631962761,0.9675212441849373,9.064678351808638,phase_interference
7,46.41588833612777,4.6415888336127775,0.8332992662778405,0.8451038854050801,0.9638949449114952,10.547904176334372,phase_interference
7,46.41588833612777,6.812920690579608,0.8657267852616342,0.8767229249941567,0.9614074084144953,11.804724713950668,phase_interference
7,46.41588833612777,10.0,0.8864854089197354,0.8966536698765659,0.9597569708755367,12.85245016797793,phase_interference
7,46.41588833612777,14.67799267622069,0.8998433876228871,0.9093331922302992,0.9586779217774823,13.726177775183189,phase_interference
7,46.41588833612777,21.54434690031882,0.9085269029829269,0.9175088790686169,0.9579741736628055,14.460549463850182,phase_interference
7,46.41588833612777,31.622776601683793,0.914233111584836,0.9228509637444977,0.9575132299778881,15.082674981716094,phase_interference
7,46.41588833612777,46.41588833612777,0.9180184637076214,0.9263809037758144,0.9572092011477535,15.612021786250365,phase_interference
7,46.41588833612777,68.12920690579608,0.9205484749760577,0.9287338671997671,0.9570072021085528,16.062533648909213,phase_interference
7,46.41588833612777,100.0,0.922249002226468,0.9303124845305025,0.9568721281291949,16.44471935310403,phase_interference
7,68.12920690579608,0.01,4.870722786029202e-44,4.597092254626169e-44,1.0,0.0,incoherent_mixer
7,68.12920690579608,0.014677992676220698,3.379893277835657e-30,3.190015505207649e-30,1.0,0.0,incoherent_mixer
7,68.12920690579608,0.021544346900318832,9.096564976156616e-21,8.585532421500153e-21,1.0,0.0,incoherent_mixer
7,68.12920690579608,0.03162277660168379,2.417932776681587e-14,2.2820966267619185e-14,0.9999999999999994,1.6627288434538284e-13,incoherent_mixer
7,68.12920690579608,0.046415888336127774,5.760373290509177e-10,5.436763412791187e-10,0.9999999999877357,4.01154295546605e-09,incoherent_mixer
7,68.12920690579608,0.06812920690579612,5.526757106138364e-07,5.216271347849864e-07,0.9999999882330546,3.848853729743233e-06,incoherent_mixer
7,68.12920690579608,0.1,5.944246128382294e-05,5.610292903027435e-05,0.9999987342282418,0.00041396472506697294,incoherent_mixer
7,68.12920690579608,0.1467799267622069,0.0014395525070505517,0.0013586008770847071,0.999969238047678,0.010028219006115474,incoherent_mixer
7,68.12920690579608,0.21544346900318834,0.01262430272491787,0.01190919537785241,0.9997224958302251,0.08816106719971516,incoherent_mixer
7,68.12920690579608,0.31622776601683794,0.0553782666433955,0.052171152861206466,0.9986487127063599,0.3907240831110824,mixed
7,68.12920690579608,0.46415888336127775,0.15094677357609015,0.14207011454333285,0.9954234786191075,1.0951458542362411,mixed
7,68.12920690579608,0.6812920690579611,0.2948763522894174,0.27889362717367977,0.9879201020202467,2.2633092587079213,mixed
7,68.12920690579608,1.0,0.455167734961103,0.4373853353786837,0.9742880639515251,3.8134902954741703,phase_interference
7,68.12920690579608,1.467799267622069,0.5977816110856276,0.5882948268942582,0.9547565663713027,5.58268465497619,phase_interference
7,68.12920690579608,2.154434690031882,0.7068798480259889,0.711922275616839,0.9318576962877974,7.393132066046947,phase_interference
7,68.12920690579608,3.1622776601683795,0.7829739575338415,0.801677999519931,0.9088384198268196,9.10024348413597,phase_interference
7,68.12920690579608,4.6415888336127775,0.8332992662778405,0.8612537402048036,0.8881597908090999,10.617566260630204,phase_interference
7,68.12920690579608,6.812920690579608,0.8657267852616342,0.8987562635270411,0.8710288294182427,11.916697769723836,phase_interference
7,68.12920690579608,10.0,0.8864854089197354,0.9219201052229371,0.8576374200944203,13.010058801789786,phase_interference
7,68.12920690579608,14.67799267622069,0.8998433876228871,0.9362840570825295,0.8475940901314739,13.928659142603834,phase_interference
7,68.12920690579608,21.54434690031882,0.9085269029829269,0.9453237493624759,0.8402796058901413,14.70562807993805,phase_interference
7,68.12920690579608,31.622776601683793,0.914233111584836,0.951112227752131,0.8350612200300139,15.368858715003572,phase_interference
7,68.12920690579608,46.41588833612777,0.9180184637076214,0.9548777708999807,0.8313913806098989,15.939723648203636,phase_interference
7,68.12920690579608,68.12920690579608,0.9205484749760577,0.9573588691019769,0.828836126266722,16.43408190523406,phase_interference
7,68.12920690579608,100.0,0.922249002226468,0.9590096223677133,0.8270691107617855,16.863608723032268,phase_interference
7,100.0,0.01,4.870722786029202e-44,4.81682927258743e-44,1.0,0.0,incoherent_mixer
7,100.0,0.014677992676220698,3.379893277835657e-30,3.342495476358786e-30,1.0,0.0,incoherent_mixer
7,100.0,0.021544346900318832,9.096564976156616e-21,8.995913416141207e-21,1.0,0.0,incoherent_mixer
7,100.0,0.03162277660168379,2.417932776681587e-14,2.391178863899857e-14,1.0000000000000007,1.6336924194781826e-13,incoherent_mixer
7,100.0,0.046415888336127774,5.760373290509177e-10,5.696635982907902e-10,1.0000000000185836,3.936576413436771e-09,incoherent_mixer
7,100.0,0.06812920690579612,5.526757106138364e-07,5.465604505858702e-07,1.0000000178297797,3.7769275543258366e-06,incoherent_mixer
7,100.0,0.1,5.944246128382294e-05,5.8784504337640665e-05,1.0000019176264798,0.0004062285525592066,incoherent_mixer
7,100.0,0.1467799267622069,0.0014395525070505517,0.0014234841997091624,1.0000464192842173,0.009840738367508001,incoherent_mixer
7,100.0,0.21544346900318834,0.01262430272491787,0.012473886768781325,1.0004055715208116,0.08650765286282201,incoherent_mixer
7,100.0,0.31622776601683794,0.0553782666433955,0.054562093388253165,1.001752623504014,0.38330826306928084,mixed
7,100.0,0.46415888336127775,0.15094677357609015,0.14784220777207882,1.0045933462022894,1.0738141409913857,mixed
7,100.0,0.6812920690579611,0.2948763522894174,0.2868483116656633,1.0082697465127775,2.2175532715662505,mixed
7,100.0,1.0,0.455167734961103,0.44158855738395314,1.0109724707862715,3.7334037908987376,phase_interference
7,100.0,1.467799267622069,0.5977816110856276,0.58218899511037,1.0110992616270729,5.461924957817428,phase_interference
7,100.0,2.154434690031882,0.7068798480259889,0.6937524294407152,1.0084701077232128,7.22977015595209,phase_interference
7,100.0,3.1622776601683795,0.7829739575338415,0.7742795230513959,1.0041245741763454,8.894992440885297,phase_interference
7,100.0,4.6415888336127775,0.8332992662778405,0.828654383649492,0.9993368339702066,10.372943468346058,phase_interference
7,100.0,6.812920690579608,0.8657267852616342,0.8639562081038401,0.9949706991031088,11.639478537933016,phase_interference
7,100.0,10.0,0.8864854089197354,0.8865436317826604,0.9913953047499915,12.713792987217172,phase_interference
7,100.0,14.67799267622069,0.8998433876228871,0.9010223851557924,0.9886529359192187,13.632795809932222,phase_interference
7,100.0,21.54434690031882,0.9085269029829269,0.9103917772667546,0.986634135422683,14.432039000884632,phase_interference
7,100.0,31.622776601683793,0.914233111584836,0.916523720067098,0.9851865427866013,15.138209871150575,phase_interference
7,100.0,46.41588833612777,0.9180184637076214,0.9205783348044101,0.9841661152742478,15.76904905268241,phase_interference
7,100.0,68.12920690579608,0.9205484749760577,0.9232817305204714,0.9834548368052273,16.33576320163041,phase_interference
7,100.0,100.0,0.922249002226468,0.9250955967137414,0.9829627315728998,16.845456969153343,phase_interference
